"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","52,9","2422","4577","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","28,1","1285","4576","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","49,3","5960","12087","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","55,2","3555","6444","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","25","25 Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","38,6","2448","6350","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","37,4","3692","9864","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","57,4","7599","13241","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","38,5","3828","9955","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","31,4","3111","9899","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","57,1","4133","7240","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","67,6","11792","17434","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","55,3","4050","7320","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","40,1","4537","11325","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","35,8","1838","5129","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","48,5","2021","4167","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2009","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","45,3","3111","6867","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2009","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","73,8","7792","10556","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2009","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","53,9","3903","7240","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2009","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","51,5","3375","6559","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2009","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","38,5","4170","10837","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2009","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","33,6","1673","4983","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2009","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","-88888888","0","0","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2009","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","42,8","69625","162642","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","35,8","1461","4077","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","37","3587","9691","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","-88888888","0","0","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","33,7","598","1774","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","55,9","7379","13189","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","34","1843","5423","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","44,9","2703","6016","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","54,6","3977","7290","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","54,2","3427","6323","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","25","25 Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","40,4","3985","9858","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","41,9","2299","5487","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","39,7","1403","3534","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","36,4","2257","6201","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","26,4","1186","4494","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","41,7","842","2018","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","47,8","5581","11685","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","53,6","2691","5020","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","75,1","8072","10745","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","47,5","6288","13243","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","38,9","4258","10934","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","52,8","3563","6751","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","47,5","2364","4980","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","45,4","3202","7050","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","45,3","5155","11381","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","59,5","3800","6387","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","49,1","2054","4185","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","62,4","2449","3923","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","60","4448","7414","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","52,2","4359","8343","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","66,7","11642","17452","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","58,7","5916","10073","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","36,3","3546","9772","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","30,1","2877","9553","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","49,1","5660","11533","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","-88888888","0","0","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","63,3","3681","5816","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","53,1","105225","198242","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","45,1","3243","7187","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","56,6","3996","7064","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","42,9","1751","4080","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","45,4","2551","5619","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","65,6","5090","7763","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","41,6","793","1904","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","54,6","2744","5028","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","43,6","4909","11251","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","44,7","3000","6708","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","53,6","3744","6987","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","50,6","4166","8229","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","38,1","58289","153019","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","35,4","2032","5740","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","4","04 Schwabing West"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","58,6","4255","7263","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","42,5","1980","4655","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","36","1228","3413","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","40,1","2168","5411","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","33,3","3096","9289","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","31,3","1627","5195","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","31,3","2883","9225","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","40","2344","5854","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","20","20 Hadern"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","50,6","97015","191745","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Gesamtstadt","#100","Stadt München"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","48,7","2295","4716","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","62,2","2299","3698","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","8","08 Schwanthalerhöhe"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","55,6","4172","7499","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","42,8","2670","6238","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","37,4","3989","10663","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","31,8","1530","4810","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","47,6","1986","4171","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","3","03 Maxvorstadt"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","59,7","3409","5708","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","51,5","3185","6184","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","25","25 Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","42,3","2438","5765","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","40,1","2715","6778","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","38,2","1851","4850","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","25","25 Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","35,3","3144","8916","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","46","1957","4256","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","26,7","2426","9100","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","23","977","4257","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","23","23 Allach - Untermenzing"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","32","523","1634","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","33,7","1871","5552","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","36,7","1936","5280","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","41,5","3137","7559","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","44","4869","11062","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","62,5","10896","17432","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","56,1","5651","10073","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Migrationshintergrundquote - Kinder","gesamt","-88888888","0","0","","","","Kinder mit Migrationshintergrund ","Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Migrationshintergrundquote - Kinder","Deutsche","40,5","1556","3840","","","","deutsche Kinder mit Migrationshintergrund ","deutsche Hauptwohnsitzbevölkerung im Alter von 0- 17 Jahren","","","","2007","Stadtbezirk","6","06 Sendling"
